time_sec,true_mass_kg,pred_mass_kg,true_cog_x_m,pred_cog_x_m,true_cog_y_m,pred_cog_y_m,target_x_m,target_y_m,target_z_m,actual_x_m,actual_y_m,actual_z_m,physics_loss,data_loss,total_loss
0.4166666666666664,7.585617991127665,6.829769271414608,-0.004777555390811416,0.00022412921871280744,-0.010980546986604682,-0.0024778569021557686,0.0,0.0,1.0533606635199653,-0.00044085979902564403,-0.004636329432585156,0.2696413361625189,6.0474534034729,0.001477906946092844,6.195244312286377
0.4583333333333329,7.585617991127665,6.834060970563606,-0.004777555390811416,-7.561649765718242e-07,-0.010980546986604682,-0.0032552803981379212,0.0,0.0,1.054444298505995,-0.0004941759979938927,-0.006257555836741988,0.2824083778588264,0.6390020251274109,0.0024863143917173147,0.8876334428787231
0.49999999999999944,7.585617991127665,6.837718545130215,-0.004777555390811416,-0.00022846631052856627,-0.010980546986604682,-0.0037855769357903603,0.0,0.0,1.05573271875,-0.0005417468612214846,-0.008233324696692659,0.2958731306938277,3.098374843597412,0.0011462430702522397,3.212999105453491
0.541666666666666,7.585617991127665,6.841226572565606,-0.004777555390811416,-0.0007802044815887599,-0.010980546986604682,-0.004346396134980627,0.0,0.0,1.0572415283983019,-0.0005823922232447968,-0.010593398848908827,0.3099954940402451,1.3088661432266235,0.001478922669775784,1.4567583799362183
0.5833333333333325,7.585617991127665,6.844354506100834,-0.004777555390811416,-0.001419427447337294,-0.010980546986604682,-0.00498218640154292,0.0,0.0,1.0589858481987848,-0.0006145003722815104,-0.01336265909287933,0.32474059446010484,1.3129570484161377,0.001118619809858501,1.424818992614746
0.624999999999999,7.585617991127665,6.847202840020412,-0.004777555390811416,-0.0018445468544386855,-0.010980546986604682,-0.005464375933000287,0.0,0.0,1.0609803199768066,-0.0006355431093634621,-0.016560461710328704,0.3400783084150804,0.41518881916999817,0.000910392904188484,0.5062280893325806
0.6666666666666655,7.585617991127665,6.849903919976776,-0.004777555390811416,-0.002377418792647538,-0.010980546986604682,-0.005871714439769179,0.0,0.0,1.063239111111111,-0.0006416052908783497,-0.020200276475009608,0.3559827008853053,0.1095643863081932,0.0009515482233837247,0.20471921563148499
0.708333333333332,7.585617991127665,6.852383566630163,-0.004777555390811416,-0.0028272235178580488,-0.010980546986604682,-0.006148111353179995,0.0,0.0,1.0657759190097384,-0.0006270105635550294,-0.02428950143036425,0.3724314715960076,0.5717810988426208,0.0010088192066177726,0.6726630330085754
0.7499999999999986,7.585617991127665,6.854647045247898,-0.004777555390811416,-0.003213509928676833,-0.010980546986604682,-0.00645369677342185,0.0,0.0,1.0686039755859373,-0.0005839414756375445,-0.02882937636669384,0.3894055783230848,0.49505504965782166,0.000911177194211632,0.5861728191375732
0.7916666666666651,7.585617991127665,6.856713025947063,-0.004777555390811416,-0.0034528672612944853,-0.010980546986604682,-0.006624260232214692,0.0,0.0,1.0717360517340766,-0.0005022133700204916,-0.03381504780059255,0.4068888425906183,0.1986115723848343,0.0008863139082677662,0.28724297881126404
0.8333333333333316,7.585617991127665,6.858704515929536,-0.004777555390811416,-0.0035413105186299925,-0.010980546986604682,-0.006675203822882611,0.0,0.0,1.0751844618055555,-0.0003692901076642777,-0.03923579242523816,0.42486758914456674,0.20181678235530853,0.0009360425756312907,0.2954210340976715
0.8749999999999981,7.585617991127665,6.860630046521393,-0.004777555390811416,-0.0035089630067281444,-0.010980546986604682,-0.006659587717004421,0.0,0.0,1.0789610680847166,-0.0001705094186398351,-0.04507544819843632,0.44333022556041646,0.23036900162696838,0.000775110034737736,0.3078800141811371
0.9166666666666646,7.585617991127665,6.862541460462175,-0.004777555390811416,-0.003404863641430085,-0.010980546986604682,-0.006490341977350564,0.0,0.0,1.0830772852647568,0.00011055401838874312,-0.05131290969535738,0.4622669391247034,0.2703838050365448,0.0008017430081963539,0.3505581021308899
0.9583333333333311,7.585617991127665,6.864412414837766,-0.004777555390811416,-0.003202043287677398,-0.010980546986604682,-0.006223332509141384,0.0,0.0,1.087544084923638,0.0004915990943632866,-0.05792269851944274,0.4816694478707212,0.6614338755607605,0.0009721480309963226,0.758648693561554
